VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-12-04 19:17:37,2015-12-04 19:24:50,2,.50,-73.989913940429687,40.729442596435547,1,N,-73.993934631347656,40.72247314453125,1,6,1,0.5,1.55,0,0.3,9.35
1,2015-12-04 19:17:37,2015-12-04 19:22:38,1,.60,-73.946006774902344,40.773212432861328,1,N,-73.955078125,40.773490905761719,2,5,1,0.5,0,0,0.3,6.8
1,2015-12-04 19:17:37,2015-12-04 19:39:58,1,2.30,-73.977745056152344,40.725994110107422,1,N,-73.989105224609375,40.748321533203125,1,15,1,0.5,3.5,0,0.3,20.3
1,2015-12-04 19:17:37,2015-12-04 19:38:16,1,2.50,-73.991783142089844,40.759719848632812,1,N,-74.000274658203125,40.727577209472656,1,14,1,0.5,2,0,0.3,17.8
2,2015-12-04 19:17:37,2015-12-04 19:25:04,1,1.09,-73.97235107421875,40.762500762939453,1,N,-73.960166931152344,40.769809722900391,1,6.5,1,0.5,1.66,0,0.3,9.96
2,2015-12-04 19:17:37,2015-12-04 19:31:30,1,1.48,-73.971412658691406,40.787696838378906,1,N,-73.987083435058594,40.779117584228516,1,10,1,0.5,1,0,0.3,12.8
2,2015-12-04 19:17:37,2015-12-04 19:42:57,1,4.61,-73.999557495117188,40.724632263183594,1,N,-73.981575012207031,40.779647827148437,1,19,1,0.5,4.16,0,0.3,24.96
2,2015-12-04 19:17:37,2015-12-04 19:50:50,1,10.29,-73.862747192382812,40.769073486328125,1,N,-73.959014892578125,40.773380279541016,1,32,1,0.5,7.87,5.54,0.3,47.21
2,2015-12-04 19:17:37,2015-12-04 19:28:15,1,.86,-73.986099243164062,40.762893676757813,1,N,-73.982093811035156,40.7725830078125,2,8,1,0.5,0,0,0.3,9.8
2,2015-12-04 19:17:37,2015-12-04 19:24:33,3,1.46,-74.009918212890625,40.721569061279297,1,N,-74.005950927734375,40.735691070556641,1,7,1,0.5,1.76,0,0.3,10.56
2,2015-12-04 19:17:37,2015-12-04 19:38:24,2,1.84,-73.98651123046875,40.739757537841797,1,N,-73.987701416015625,40.719680786132813,2,14,1,0.5,0,0,0.3,15.8
1,2015-12-04 19:17:38,2015-12-04 19:57:21,1,9.00,-73.885383605957031,40.773113250732422,1,N,-73.978195190429688,40.763359069824219,1,35.5,1,0.5,8.57,5.54,0.3,51.41
1,2015-12-04 19:17:38,2015-12-04 19:42:43,1,2.90,-73.994773864746094,40.749622344970703,1,N,-73.961524963378906,40.769279479980469,1,16.5,1,0.5,3.65,0,0.3,21.95
1,2015-12-04 19:17:38,2015-12-04 19:24:30,1,.70,-73.983970642089844,40.759918212890625,1,N,-73.991767883300781,40.750667572021484,1,6,1,0.5,1.55,0,0.3,9.35
1,2015-12-04 19:17:39,2015-12-04 19:28:09,1,1.20,-73.987030029296875,40.745620727539063,1,N,-73.98956298828125,40.730098724365234,2,8,1,0.5,0,0,0.3,9.8
1,2015-12-04 19:17:39,2015-12-04 19:53:02,1,2.30,-73.967094421386719,40.763637542724609,1,N,-73.989669799804688,40.737598419189453,1,21,1,0.5,4.55,0,0.3,27.35
1,2015-12-04 19:17:39,2015-12-04 19:25:32,1,1.80,-73.973228454589844,40.764053344726562,1,N,-73.956596374511719,40.784103393554688,1,8,1,0.5,2.9,0,0.3,12.7
2,2015-12-04 19:17:39,2015-12-04 19:28:42,1,1.77,-73.967811584472656,40.787639617919922,1,N,-73.970939636230469,40.767391204833984,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2015-12-04 19:17:39,2015-12-04 19:24:38,1,1.07,-73.978828430175781,40.756542205810547,1,N,-73.99127197265625,40.750286102294922,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-12-04 19:17:39,2015-12-04 19:28:07,1,2.09,-73.964691162109375,40.764041900634766,1,N,-73.969871520996094,40.784683227539063,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2015-12-04 19:17:39,2015-12-04 19:45:34,1,2.83,-73.975013732910156,40.757881164550781,1,N,-73.987098693847656,40.745246887207031,1,18,1,0.5,1,0,0.3,20.8
2,2015-12-04 19:17:39,2015-12-04 19:39:38,1,4.76,-73.962684631347656,40.762889862060547,1,N,-73.98919677734375,40.726966857910156,1,18.5,1,0.5,2,0,0.3,22.3
2,2015-12-04 19:17:39,2015-12-04 19:22:33,2,.91,-73.96490478515625,40.791706085205078,1,N,-73.976737976074219,40.790359497070313,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2015-12-04 19:17:40,2015-12-04 19:42:46,1,3.20,-73.99530029296875,40.749538421630859,1,N,-73.990394592285156,40.718177795410156,1,17.5,0,0.5,3.65,0,0.3,21.95
1,2015-12-04 19:17:40,2015-12-04 19:17:40,1,.00,0,0,1,N,0,0,2,17,1,0.5,0,0,0.3,18.8
1,2015-12-04 19:17:40,2015-12-04 19:27:26,1,1.40,-73.984382629394531,40.743698120117187,1,N,-73.970718383789063,40.761680603027344,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-12-04 19:17:40,2015-12-04 19:46:01,1,9.50,-73.874649047851563,40.774070739746094,1,N,-73.945701599121094,40.838493347167969,1,30.5,1,0.5,7.57,5.54,0.3,45.41
1,2015-12-04 19:17:40,2015-12-04 19:31:25,1,1.30,-74.002456665039063,40.724830627441406,1,N,-73.983749389648438,40.715007781982422,1,9.5,1,0.5,2.25,0,0.3,13.55
1,2015-12-04 19:17:40,2015-12-04 19:28:29,1,1.50,-73.961967468261719,40.770584106445313,1,N,-73.943977355957031,40.778007507324219,2,8.5,1,0.5,0,0,0.3,10.3
2,2015-12-04 19:17:40,2015-12-04 19:33:11,2,2.24,-73.978164672851562,40.750896453857422,1,N,-74.001197814941406,40.736812591552734,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2015-12-04 19:17:40,2015-12-04 19:35:47,2,5.91,-73.968887329101563,40.754421234130859,1,N,-74.014633178710938,40.708290100097656,1,19.5,1,0.5,4.26,0,0.3,25.56
1,2015-12-04 19:17:41,2015-12-04 19:36:21,1,5.20,-74.009597778320313,40.747318267822266,1,N,-73.967086791992187,40.801120758056641,2,18,1,0.5,0,0,0.3,19.8
1,2015-12-04 19:17:41,2015-12-04 19:25:42,1,.70,-73.984695434570313,40.758186340332031,1,N,-73.996269226074219,40.762500762939453,1,6.5,1,0.5,1.65,0,0.3,9.95
1,2015-12-04 19:17:41,2015-12-04 19:33:37,1,1.00,-73.98223876953125,40.775581359863281,1,N,-73.984352111816406,40.760528564453125,1,10.5,1,0.5,0,0,0.3,12.3
2,2015-12-04 19:17:41,2015-12-04 19:25:41,1,.98,-73.954544067382813,40.781044006347656,1,N,-73.963508605957031,40.768726348876953,1,7,1,0.5,1.76,0,0.3,10.56
2,2015-12-04 19:17:41,2015-12-04 19:54:48,3,7.73,-73.988601684570313,40.727409362792969,1,N,-73.891365051269531,40.712413787841797,2,30,1,0.5,0,0,0.3,31.8
2,2015-12-04 19:17:41,2015-12-04 19:24:05,5,.96,-73.990371704101563,40.741031646728516,1,N,-74.001457214355469,40.737300872802734,1,6,1,0.5,1,0,0.3,8.8
2,2015-12-04 19:17:41,2015-12-04 19:32:01,1,2.01,-73.991371154785156,40.732440948486328,1,N,-73.974838256835938,40.748390197753906,1,11,1,0.5,3.84,0,0.3,16.64
2,2015-12-04 19:17:41,2015-12-04 19:21:27,1,.49,-73.983871459960937,40.760078430175781,1,N,-73.989646911621094,40.7564697265625,1,4,1,0.5,1,0,0.3,6.8
2,2015-12-04 19:17:41,2015-12-04 19:39:58,6,4.01,-73.988388061523438,40.759468078613281,1,N,-73.997940063476563,40.718238830566406,1,17,0.5,0.5,3.66,0,0.3,21.96
1,2015-12-04 19:17:42,2015-12-04 19:38:59,1,2.10,-73.963447570800781,40.771617889404297,1,N,-73.981910705566406,40.773139953613281,2,14,1,0.5,0,0,0.3,15.8
1,2015-12-04 19:17:42,2015-12-04 19:48:50,1,8.10,-73.870780944824219,40.773715972900391,1,N,-73.966484069824219,40.804771423339844,2,29,1,0.5,0,5.54,0.3,36.34
1,2015-12-04 19:17:42,2015-12-04 19:21:39,1,.70,-73.954902648925781,40.773387908935547,1,N,-73.963424682617188,40.774394989013672,1,5,1,0.5,1,0,0.3,7.8
1,2015-12-04 19:17:42,2015-12-04 19:27:51,2,1.30,-73.950103759765625,40.779708862304688,1,N,-73.960220336914062,40.762958526611328,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2015-12-04 19:17:42,2015-12-04 19:39:39,2,1.40,-73.957565307617188,40.770149230957031,1,N,-73.976173400878906,40.764019012451172,2,13.5,1,0.5,0,0,0.3,15.3
1,2015-12-04 19:17:42,2015-12-04 19:33:05,1,6.30,-73.923225402832031,40.867015838623047,1,N,-73.974334716796875,40.789344787597656,2,19.5,1,0.5,0,0,0.3,21.3
2,2015-12-04 19:17:42,2015-12-04 19:27:12,2,.86,-73.981414794921875,40.753498077392578,1,N,-73.981887817382812,40.746360778808594,1,7.5,1,0.5,1,0,0.3,10.3
2,2015-12-04 19:17:42,2015-12-04 19:22:28,1,1.04,-74.009010314941406,40.726158142089844,1,N,-74.001312255859375,40.737030029296875,1,5.5,1,0.5,1.82,0,0.3,9.12
2,2015-12-04 19:17:42,2015-12-04 19:36:34,1,1.85,-73.983367919921875,40.761711120605469,1,N,-73.972572326660156,40.74359130859375,1,12.5,1,0.5,2.86,0,0.3,17.16
2,2015-12-04 19:17:42,2015-12-04 19:26:22,1,1.32,-73.985862731933594,40.747329711914063,1,N,-73.978111267089844,40.734210968017578,1,7.5,1,0.5,1,0,0.3,10.3
1,2015-12-04 19:17:43,2015-12-04 19:28:39,1,1.90,-74.004714965820313,40.706977844238281,1,N,-73.993812561035156,40.720748901367188,1,9.5,1,0.5,2.25,0,0.3,13.55
1,2015-12-04 19:17:43,2015-12-04 19:32:29,1,4.20,-74.007392883300781,40.727386474609375,1,N,-73.9830322265625,40.773361206054687,2,15,1,0.5,0,0,0.3,16.8
1,2015-12-04 19:17:43,2015-12-04 19:27:12,1,1.10,-73.989753723144531,40.747241973876953,1,N,-73.981979370117187,40.761409759521484,2,8,1,0.5,0,0,0.3,9.8
1,2015-12-04 19:17:43,2015-12-04 19:39:50,1,8.90,-73.863410949707031,40.770065307617187,1,N,-73.973861694335937,40.750713348388672,2,27,1,0.5,0,5.54,0.3,34.34
1,2015-12-04 19:17:43,2015-12-04 19:34:37,2,1.10,-73.965499877929688,40.768962860107422,1,N,-73.972633361816406,40.755397796630859,1,11,1,0.5,3.2,0,0.3,16
1,2015-12-04 19:17:43,2015-12-04 19:37:29,1,3.60,-74.012542724609375,40.702613830566406,1,N,-74.00146484375,40.684738159179688,2,14.5,1,0.5,0,0,0.3,16.3
1,2015-12-04 19:17:43,2015-12-04 19:29:37,2,1.50,-73.970855712890625,40.764720916748047,1,N,-73.960205078125,40.766468048095703,1,9,1,0.5,2.15,0,0.3,12.95
1,2015-12-04 19:17:43,2015-12-04 19:33:42,1,1.60,-73.986656188964844,40.737895965576172,1,N,-73.990310668945313,40.719524383544922,1,11,1,0.5,2.55,0,0.3,15.35
2,2015-12-04 19:17:43,2015-12-04 19:41:14,1,2.77,-73.983024597167969,40.762973785400391,1,N,-73.987564086914063,40.732856750488281,2,15.5,1,0.5,0,0,0.3,17.3
2,2015-12-04 19:17:43,2015-12-04 19:26:22,1,1.59,-73.985626220703125,40.727016448974609,1,N,-73.971839904785156,40.747154235839844,1,8,1,0.5,1.5,0,0.3,11.3
2,2015-12-04 19:17:43,2015-12-05 19:13:58,2,.83,-73.9542236328125,40.764339447021484,1,N,-73.964706420898437,40.77056884765625,2,7,1,0.5,0,0,0.3,8.8
2,2015-12-04 19:17:43,2015-12-04 19:33:38,2,2.85,-74.004142761230469,40.707382202148438,1,N,-73.987510681152344,40.734344482421875,1,13,1,0.5,2.96,0,0.3,17.76
2,2015-12-04 19:17:43,2015-12-04 19:21:56,1,.52,-74.012886047363281,40.715221405029297,1,N,-74.008705139160156,40.719600677490234,1,4.5,1,0.5,1,0,0.3,7.3
2,2015-12-04 19:17:43,2015-12-04 19:21:09,1,.65,-73.973556518554688,40.784626007080078,1,N,-73.97613525390625,40.778118133544922,1,4.5,1,0.5,1.26,0,0.3,7.56
2,2015-12-04 19:17:43,2015-12-04 19:33:18,1,1.56,-73.974052429199219,40.754749298095703,1,N,-73.987457275390625,40.742900848388672,2,10.5,1,0.5,0,0,0.3,12.3
2,2015-12-04 19:17:43,2015-12-04 19:35:52,5,1.62,-74.008499145507813,40.719329833984375,1,N,-73.98480224609375,40.721698760986328,1,12,1,0.5,1.5,0,0.3,15.3
1,2015-12-04 19:17:44,2015-12-04 19:37:08,1,2.60,-73.972251892089844,40.749820709228516,1,N,-73.999885559082031,40.730312347412109,1,13.5,1,0.5,3.06,0,0.3,18.36
1,2015-12-04 19:17:44,2015-12-04 19:25:52,1,.60,-73.990211486816406,40.757678985595703,1,N,-73.990753173828125,40.750698089599609,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-12-04 19:17:44,2015-12-04 19:22:49,1,.70,0,0,1,N,0,0,1,5,1,0.5,1.35,0,0.3,8.15
1,2015-12-04 19:17:44,2015-12-04 19:31:14,1,2.70,-73.991607666015625,40.750114440917969,1,Y,-73.981437683105469,40.779857635498047,2,11,1,0.5,0,0,0.3,12.8
2,2015-12-04 19:17:44,2015-12-04 19:30:53,2,1.86,-73.967964172363281,40.753223419189453,1,N,-73.984939575195313,40.732295989990234,1,10,1,0.5,1.5,0,0.3,13.3
2,2015-12-04 19:17:44,2015-12-04 19:28:21,5,1.56,-73.997398376464844,40.719043731689453,1,N,-74.001670837402344,40.732402801513672,2,8.5,1,0.5,0,0,0.3,10.3
2,2015-12-04 19:17:44,2015-12-04 19:40:02,1,4.11,-74.015960693359375,40.711055755615234,1,N,-73.98870849609375,40.756298065185547,1,17.5,1,0.5,4.82,0,0.3,24.12
1,2015-12-04 19:17:45,2015-12-04 19:33:35,1,1.80,-73.979469299316406,40.73895263671875,1,N,-73.982398986816406,40.757198333740234,1,11,1,0.5,1,0,0.3,13.8
1,2015-12-04 19:17:45,2015-12-04 19:29:56,1,1.40,-74.001182556152344,40.730991363525391,1,N,-73.987052917480469,40.749706268310547,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2015-12-04 19:17:45,2015-12-04 19:37:08,1,1.80,-73.9832763671875,40.762176513671875,1,N,-73.98150634765625,40.779956817626953,2,13,1,0.5,0,0,0.3,14.8
1,2015-12-04 19:17:45,2015-12-04 19:26:44,2,.30,-74.002540588378906,40.720024108886719,1,N,-74.004890441894531,40.723716735839844,2,7,1,0.5,0,0,0.3,8.8
2,2015-12-04 19:17:45,2015-12-04 19:23:06,2,1.27,-73.955047607421875,40.786029815673828,1,N,-73.970718383789063,40.788700103759766,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-12-04 19:17:45,2015-12-04 19:54:18,1,10.93,-73.983390808105469,40.756500244140625,1,N,-73.973907470703125,40.672149658203125,1,36,1,0.5,13,5.54,0.3,56.34
2,2015-12-04 19:17:45,2015-12-04 19:41:16,2,3.21,-73.994369506835938,40.726848602294922,1,N,-73.994430541992188,40.760898590087891,1,16,1,0.5,2.5,0,0.3,20.3
2,2015-12-04 19:17:45,2015-12-04 19:41:43,4,8.86,-73.870597839355469,40.773651123046875,1,N,-73.956687927246094,40.767238616943359,1,26.5,1,0.5,6.77,5.54,0.3,40.61
2,2015-12-04 19:17:45,2015-12-04 19:29:54,1,2.29,-73.992599487304688,40.768459320068359,1,N,-73.994033813476563,40.743560791015625,1,10,1,0.5,2.36,0,0.3,14.16
1,2015-12-04 19:17:46,2015-12-04 19:19:03,3,.40,-73.991600036621094,40.765113830566406,1,N,-73.986915588378906,40.765960693359375,1,3.5,1,0.5,1,0,0.3,6.3
1,2015-12-04 19:17:46,2015-12-04 20:09:23,1,17.90,-73.992156982421875,40.730930328369141,2,N,-73.788612365722656,40.647449493408203,1,52,0,0.5,10.56,0,0.3,63.36
1,2015-12-04 19:17:46,2015-12-04 19:26:53,1,1.30,-73.965995788574219,40.770881652832031,1,N,-73.948844909667969,40.777671813964844,1,8,1,0.5,1,0,0.3,10.8
2,2015-12-04 19:17:46,2015-12-04 20:04:17,6,17.42,-73.781517028808594,40.644809722900391,2,N,-73.974922180175781,40.757820129394531,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2015-12-04 19:17:46,2015-12-04 19:24:39,1,.90,-74.00372314453125,40.742366790771484,1,N,-74.001632690429687,40.732341766357422,2,6,1,0.5,0,0,0.3,7.8
1,2015-12-04 19:17:47,2015-12-04 19:22:42,1,.70,-73.970527648925781,40.76190185546875,1,N,-73.963523864746094,40.765792846679688,1,5,0.5,0.5,1.7,0,0.3,8
1,2015-12-04 19:17:47,2015-12-04 19:59:06,1,3.80,-73.952980041503906,40.779293060302734,1,N,-73.992393493652344,40.743427276611328,1,25,1,0.5,1,0,0.3,27.8
1,2015-12-04 19:17:47,2015-12-04 19:43:33,1,5.00,-74.005279541015625,40.7364501953125,1,N,-73.952949523925781,40.767391204833984,1,20.5,1,0.5,4.45,0,0.3,26.75
2,2015-12-04 19:17:47,2015-12-04 19:26:54,1,1.16,-73.986457824707031,40.718379974365234,1,N,-74.004013061523438,40.725421905517578,1,7.5,1,0.5,2.32,0,0.3,11.62
2,2015-12-04 19:17:47,2015-12-04 19:19:42,1,.33,-73.987403869628906,40.768642425537109,1,N,-73.987808227539062,40.764980316162109,2,3.5,1,0.5,0,0,0.3,5.3
2,2015-12-04 19:17:47,2015-12-04 19:34:02,1,2.08,-73.985916137695313,40.758762359619141,1,N,-74.008865356445312,40.747440338134766,2,11,1,0.5,0,0,0.3,12.8
2,2015-12-04 19:17:47,2015-12-04 19:24:18,1,1.53,-73.937713623046875,40.79693603515625,1,N,-73.951606750488281,40.778205871582031,1,7,1,0.5,2.2,0,0.3,11
2,2015-12-04 19:17:47,2015-12-04 19:26:39,5,1.83,-73.956268310546875,40.783302307128906,1,N,-73.953445434570312,40.802242279052734,1,8.5,1,0.5,1,0,0.3,11.3
1,2015-12-04 19:17:48,2015-12-04 19:35:50,1,3.00,-73.977577209472656,40.746147155761719,1,N,-73.94952392578125,40.784793853759766,1,14,1,0.5,3.95,0,0.3,19.75
1,2015-12-04 19:17:48,2015-12-04 19:40:33,1,4.00,-73.966384887695313,40.758598327636719,1,N,-73.957527160644531,40.800338745117187,1,17.5,1,0.5,1,0,0.3,20.3
1,2015-12-04 19:17:48,2015-12-04 19:28:51,2,1.70,-73.985458374023438,40.778621673583984,1,N,-73.978019714355469,40.761737823486328,2,9,1,0.5,0,0,0.3,10.8
1,2015-12-04 19:17:48,2015-12-04 19:27:13,1,1.00,-73.98577880859375,40.762783050537109,1,N,-73.999351501464844,40.761211395263672,1,7.5,1,0.5,1,0,0.3,10.3
2,2015-12-04 19:17:48,2015-12-04 19:27:22,1,.78,-73.953384399414063,40.771224975585938,1,N,-73.954292297363281,40.7783203125,1,7.5,1,0.5,1.86,0,0.3,11.16
1,2015-12-04 19:17:49,2015-12-04 19:53:37,2,3.00,-73.949874877929688,40.780651092529297,1,N,-73.982894897460938,40.760417938232422,1,21.5,1,0.5,4.65,0,0.3,27.95
1,2015-12-04 19:17:49,2015-12-04 19:26:53,1,2.30,-74.001625061035156,40.732421875,1,N,-74.004661560058594,40.71087646484375,1,9.5,1,0.5,2,0,0.3,13.3
1,2015-12-04 19:17:49,2015-12-04 19:20:09,1,.30,-73.981376647949219,40.764606475830078,1,N,-73.984855651855469,40.758804321289063,2,3.5,1,0.5,0,0,0.3,5.3
2,2015-12-04 19:17:49,2015-12-04 19:29:51,1,.95,-73.988739013671875,40.736686706542969,1,N,-73.984794616699219,40.728397369384766,1,8.5,1,0.5,1,0,0.3,11.3
2,2015-12-04 19:17:49,2015-12-04 19:59:17,2,10.82,-73.862678527832031,40.768783569335938,1,N,-73.975021362304688,40.765155792236328,2,37,1,0.5,0,5.54,0.3,44.34
1,2015-12-04 19:17:50,2015-12-04 19:41:49,2,2.30,-73.97113037109375,40.756664276123047,1,N,-73.994407653808594,40.740829467773437,1,15,1,0.5,3.35,0,0.3,20.15
1,2015-12-04 19:17:50,2015-12-04 19:36:33,1,2.50,-74.008033752441406,40.723251342773438,1,N,-73.984184265136719,40.743518829345703,2,14,1,0.5,0,0,0.3,15.8
2,2015-12-04 19:17:50,2015-12-04 19:30:02,1,1.81,-73.972221374511719,40.765579223632812,1,N,-73.975830078125,40.745029449462891,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2015-12-04 19:17:50,2015-12-04 19:23:58,1,.55,-74.006660461425781,40.741348266601563,1,N,-73.997428894042969,40.737770080566406,1,5.5,1,0.5,1.46,0,0.3,8.76
2,2015-12-04 19:17:50,2015-12-04 19:37:57,1,2.79,-73.990882873535156,40.755779266357422,1,N,-73.954452514648438,40.767341613769531,2,14.5,1,0.5,0,0,0.3,16.3
2,2015-12-04 19:17:50,2015-12-04 19:32:41,1,1.36,-73.968658447265625,40.764568328857422,1,N,-73.973297119140625,40.751228332519531,1,10,1,0.5,2.36,0,0.3,14.16
1,2015-12-04 19:17:51,2015-12-04 20:15:20,1,19.20,-73.776939392089844,40.646175384521484,2,N,-74.004310607910156,40.742404937744141,1,52,0,0.5,10,5.54,0.3,68.34
1,2015-12-04 19:17:51,2015-12-04 19:35:14,2,2.40,-73.988723754882813,40.745479583740234,1,N,-73.994956970214844,40.718341827392578,2,12.5,1,0.5,0,0,0.3,14.3
1,2015-12-04 19:17:51,2015-12-04 19:24:42,1,.60,-73.982612609863281,40.722980499267578,1,N,-73.98590087890625,40.719425201416016,1,5.5,1,0.5,1,0,0.3,8.3
1,2015-12-04 19:17:51,2015-12-04 19:27:37,4,1.30,-73.987541198730469,40.741703033447266,1,N,-73.978515625,40.757881164550781,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-12-04 19:17:51,2015-12-04 19:29:09,1,1.20,-73.987800598144531,40.749465942382812,1,N,-73.984916687011719,40.763851165771484,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-12-04 19:17:51,2015-12-04 19:27:24,1,1.80,-73.966964721679688,40.764606475830078,1,N,-73.97406005859375,40.783138275146484,1,9,1,0.5,2.7,0,0.3,13.5
2,2015-12-04 19:17:51,2015-12-04 19:38:36,2,2.69,-73.975151062011719,40.765220642089844,1,N,-73.982398986816406,40.734580993652344,2,14,1,0.5,0,0,0.3,15.8
2,2015-12-04 19:17:51,2015-12-04 19:23:44,2,.62,-74.007530212402344,40.717716217041016,1,N,-74.0096435546875,40.724185943603516,2,5,1,0.5,0,0,0.3,6.8
2,2015-12-04 19:17:51,2015-12-04 19:23:21,1,.78,-74.004051208496094,40.753089904785156,1,N,-74.010360717773438,40.747730255126953,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-12-04 19:17:51,2015-12-04 19:38:03,1,1.83,-73.984962463378906,40.736381530761719,1,N,-73.983413696289062,40.755733489990234,2,13,1,0.5,0,0,0.3,14.8
2,2015-12-04 19:17:51,2015-12-04 19:32:49,3,2.51,-73.97161865234375,40.757423400878906,1,N,-73.947265625,40.779834747314453,1,12,1,0.5,2.76,0,0.3,16.56
1,2015-12-04 19:17:52,2015-12-04 19:38:13,3,5.20,-73.952011108398437,40.778453826904297,1,N,-73.929489135742188,40.836769104003906,1,18,1,0.5,3.96,0,0.3,23.76
1,2015-12-04 19:17:52,2015-12-04 19:33:52,1,3.80,-73.993492126464844,40.724273681640625,1,N,-73.948371887207031,40.726547241210938,2,15,1,0.5,0,0,0.3,16.8
1,2015-12-04 19:17:52,2015-12-04 19:30:56,1,2.90,-73.967521667480469,40.757007598876953,1,N,-73.949020385742188,40.787605285644531,1,11.5,1,0.5,2.65,0,0.3,15.95
1,2015-12-04 19:17:52,2015-12-04 19:33:12,4,2.00,-73.975357055664063,40.755901336669922,1,N,-73.9521484375,40.772037506103516,1,11.5,1,0.5,2.65,0,0.3,15.95
1,2015-12-04 19:17:52,2015-12-04 19:29:58,1,2.20,-73.983993530273437,40.6759033203125,1,N,-73.962425231933594,40.657596588134766,1,10.5,1,0.5,2.45,0,0.3,14.75
1,2015-12-04 19:17:52,2015-12-04 19:24:51,1,.90,-73.9898681640625,40.756927490234375,1,N,-73.986915588378906,40.766147613525391,1,6.5,1,0.5,1.65,0,0.3,9.95
1,2015-12-04 19:17:52,2015-12-04 19:27:58,1,1.80,-73.986572265625,40.754257202148438,1,N,-74.002655029296875,40.734004974365234,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2015-12-04 19:17:52,2015-12-04 19:35:10,2,2.13,-73.952407836914062,40.783870697021484,1,N,-73.972610473632812,40.758930206298828,1,12.5,1,0.5,2.86,0,0.3,17.16
1,2015-12-04 19:17:53,2015-12-04 19:21:57,1,.60,-74.000823974609375,40.741851806640625,1,N,-73.996185302734375,40.749244689941406,1,5,1,0.5,1,0,0.3,7.8
1,2015-12-04 19:17:53,2015-12-04 19:27:11,1,1.20,-73.988166809082031,40.748023986816406,1,N,-73.983238220214844,40.735542297363281,1,7.5,1,0.5,1,0,0.3,10.3
2,2015-12-04 19:17:53,2015-12-04 19:32:41,1,2.14,-73.997833251953125,40.760692596435547,1,N,-74.008262634277344,40.737007141113281,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2015-12-04 19:17:53,2015-12-04 19:20:53,1,.18,-73.968551635742187,40.761501312255859,1,N,-73.970100402832031,40.759830474853516,2,4,1,0.5,0,0,0.3,5.8
1,2015-12-04 19:17:54,2015-12-04 19:17:17,1,2.30,0,0,1,N,-73.91546630859375,40.744613647460938,1,11,1,0.5,2,0,0.3,14.8
1,2015-12-04 19:17:54,2015-12-04 19:40:17,1,2.00,-73.96490478515625,40.766700744628906,1,N,-73.982017517089844,40.740745544433594,1,14.5,1,0.5,3.26,0,0.3,19.56
1,2015-12-04 19:17:54,2015-12-04 19:23:10,1,1.40,-73.964897155761719,40.791782379150391,1,N,-73.979141235351563,40.776824951171875,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-12-04 19:17:54,2015-12-04 19:36:06,1,3.20,-73.988815307617188,40.774871826171875,1,N,-73.945266723632812,40.773445129394531,1,14.5,1,0.5,3.25,0,0.3,19.55
2,2015-12-04 19:17:54,2015-12-04 19:30:41,5,1.67,-73.970329284667969,40.762199401855469,1,N,-73.977561950683594,40.742561340332031,1,10,1,0.5,1.75,0,0.3,13.55
2,2015-12-04 19:17:54,2015-12-04 19:46:17,6,5.97,-73.958694458007812,40.800006866455078,1,N,-74.007621765136719,40.743637084960938,1,22,1,0.5,4,0,0.3,27.8
2,2015-12-04 19:17:54,2015-12-04 19:44:34,1,4.81,-73.963554382324219,40.754756927490234,1,N,-73.962150573730469,40.805385589599609,1,20,1,0.5,4.36,0,0.3,26.16
1,2015-12-04 19:17:55,2015-12-04 19:27:26,1,2.10,-73.978080749511719,40.74560546875,1,N,-73.958297729492188,40.766239166259766,1,9,1,0.5,2.16,0,0.3,12.96
1,2015-12-04 19:17:55,2015-12-04 19:25:30,1,1.60,-74.00555419921875,40.740497589111328,1,N,-74.002784729003906,40.760547637939453,1,8,1,0.5,1.95,0,0.3,11.75
1,2015-12-04 19:17:55,2015-12-04 19:57:00,1,10.40,-73.874481201171875,40.774021148681641,1,N,-73.978347778320312,40.762367248535156,1,35.5,1,0.5,8.55,5.54,0.3,51.39
1,2015-12-04 19:17:55,2015-12-04 19:48:20,1,7.60,0,0,1,N,0,0,1,26,1,0.5,4,0,0.3,31.8
